1,Twitterbridge,1022.68
2,Kazu,2251.06
3,Vimbo,1480.91
4,Cogilith,1950.92
5,Kimia,8687.79
6,Photobug,4466.16
7,Shuffletag,1145.33
8,Roodel,6086.80
9,Yodoo,3854.85
10,Gabtune,4686.20
11,Wordtune,9396.98
12,Zoomzone,5740.08
13,Kwideo,6742.72
14,Voomm,7195.22
15,Meevee,1450.83
16,Thoughtsphere,1401.35
17,Eabox,7886.35
18,Wordtune,402.57
19,Kamba,8725.11
20,Viva,2727.22
21,Yombu,9068.16
22,Blogtags,3506.90
23,Riffwire,4703.27
24,Wordpedia,2390.35
25,Dynabox,765.36
26,Topiczoom,8427.53
27,Mydeo,439.45
28,Jaloo,3097.50
29,Blogtags,891.41
30,Voonder,3709.18
31,Livetube,5638.03
32,Fadeo,3686.37
33,Fivechat,3923.38
34,DabZ,3729.30
35,Eidel,5554.02
36,Eamia,6023.79
37,Quaxo,922.64
38,Innotype,5245.53
39,Gigaclub,899.43
40,Skalith,2877.83
41,Shufflester,6845.31
42,Muxo,3766.56
43,Thoughtbridge,2824.78
44,Aibox,5028.68
45,Topiclounge,4158.48
46,Edgeify,1539.66
47,Leenti,7682.12
48,Devshare,6925.30
49,Gabcube,1303.61
50,Tagopia,591.71
51,Wordware,5696.30
52,Eazzy,7434.94
53,Oyoyo,6495.29
54,Quire,1070.24
55,Voolia,4849.40
56,Topiclounge,2346.52
57,Jatri,934.05
58,Skipstorm,9655.80
59,Blognation,3244.50
60,Leexo,1478.21
61,Dynazzy,9754.00
62,Voomm,2746.39
63,Kwilith,1620.14
64,Janyx,9640.96
65,Pixope,7582.22
66,Youbridge,7639.98
67,Tavu,8406.66
68,Gabvine,6480.36
69,Devshare,8858.61
70,Thoughtmix,5107.50
71,Livefish,9144.64
72,Mydo,7147.69
73,Brainlounge,5970.68
74,Zooveo,3668.88
75,Voonix,8726.33
76,Browseblab,4920.12
77,Blogtags,9258.69
78,Thoughtmix,7046.69
79,Realblab,3056.57
80,Gabspot,9794.33
81,Jabberbean,8936.63
82,Browsecat,3189.08
83,Twitterbridge,9952.11
84,Shufflester,3336.95
85,Quamba,9849.77
86,Thoughtbridge,4083.52
87,Linklinks,8753.80
88,Oodoo,1264.50
89,Edgetag,1498.04
90,Topicblab,1202.16
