1,Twitterbridge,8379.43
2,Kazu,2465.75
3,Vimbo,3226.05
4,Cogilith,2357.67
5,Kimia,8170.93
6,Photobug,5213.05
7,Shuffletag,5626.94
8,Roodel,7678.8
9,Yodoo,5410.3
10,Gabtune,4912.87
11,Wordtune,8000.66
12,Zoomzone,7466.88
13,Kwideo,6762.0
14,Voomm,8077.2
15,Meevee,1024.03
16,Thoughtsphere,5547.97
17,Eabox,7786.0
18,Wordtune,5203.74
19,Kamba,9647.27
20,Viva,9201.76
21,Yombu,6767.85
22,Blogtags,8063.67
23,Riffwire,5539.6
24,Wordpedia,307.24
25,Dynabox,2014.52
26,Topiczoom,636.37
27,Mydeo,6916.57
28,Jaloo,2866.93
29,Blogtags,6389.39
30,Voonder,7954.34
31,Livetube,7447.14
32,Fadeo,1776.21
33,Fivechat,1908.9
34,DabZ,5846.63
35,Eidel,6256.11
36,Eamia,8248.79
37,Quaxo,8597.17
38,Innotype,3800.71
39,Gigaclub,9958.91
40,Skalith,1815.23
41,Shufflester,3893.12
42,Muxo,755.09
43,Thoughtbridge,280.33
44,Aibox,3251.85
45,Topiclounge,6807.65
46,Edgeify,5436.84
47,Leenti,4461.18
48,Devshare,3691.5
49,Gabcube,2194.99
50,Tagopia,4775.78
51,Wordware,3070.01
52,Eazzy,7336.86
53,Oyoyo,3617.27
54,Quire,4318.96
55,Voolia,5727.67
56,Topiclounge,134.67
57,Jatri,6558.98
58,Skipstorm,1892.56
59,Blognation,5007.37
60,Leexo,6821.03
61,Dynazzy,7131.63
62,Voomm,770.6
63,Kwilith,8044.79
64,Janyx,6174.84
65,Pixope,7581.65
66,Youbridge,2671.62
67,Tavu,7191.58
68,Gabvine,7135.08
69,Devshare,1105.85
70,Thoughtmix,315.01
71,Livefish,7994.08
72,Mydo,5925.54
73,Brainlounge,9790.19
74,Zooveo,8937.54
75,Voonix,6930.64
76,Browseblab,1710.16
77,Blogtags,2661.01
78,Thoughtmix,7552.97
79,Realblab,9089.5
80,Gabspot,7412.96
81,Jabberbean,3384.33
82,Browsecat,4139.38
83,Twitterbridge,520.51
84,Shufflester,2802.5
85,Quamba,1790.04
86,Thoughtbridge,5701.58
87,Linklinks,8113.24
88,Oodoo,7009.73
89,Edgetag,9379.35
90,Topicblab,4811.32
91,Thoughtstorm,9756.98
92,Brainlounge,7247.48
93,Livetube,6798.73
94,Twitterbridge,7041.81
95,Gabvine,8260.04
96,Oyondu,1329.43
97,Tagchat,8050.6
98,Twitterbridge,7181.61
99,Katz,3936.94
100,Mycat,4678.28
101,Linklinks,4960.18
102,Linkbuzz,2611.78
103,Youbridge,8847.67
104,Ntag,8177.0
105,Yadel,7285.46
106,Tagchat,4512.66
107,Yotz,8011.51
108,Eamia,3265.16
109,Oyondu,1452.9
110,Voolia,8991.26
111,Edgewire,2431.29
112,Snaptags,1339.14
113,Zoomcast,6372.47
114,Innotype,4870.65
115,Lazz,3981.68
116,Yakijo,7571.58
117,Jatri,8304.17
118,Wordtune,4014.39
119,Skippad,6662.97
120,Linkbuzz,6050.09
121,Rooxo,3898.55
122,Cogidoo,6550.64
123,Oyoyo,2600.23
124,Bubblemix,905.34
125,Kamba,2673.69
126,Oozz,8464.87
127,Topdrive,1956.37
128,Buzzster,2893.59
129,Skinte,4872.29
130,Minyx,9265.59
131,Kare,289.75
132,Skiba,8766.35
133,JumpXS,7128.28
134,Blogspan,7297.72
135,Browsezoom,8142.58
136,Jayo,2053.26
137,Mycat,832.54
138,Kayveo,6077.55
139,Kare,8522.01
140,Livepath,6103.15
141,Linkbridge,3841.48
142,Dabvine,4814.61
143,Dabjam,8677.54
144,Youspan,4389.29
145,Zoomcast,5759.38
146,Fivebridge,5888.48
147,Voonix,3762.4
148,Yodoo,4864.39
149,Realcube,8787.87
150,Linkbridge,3537.95
151,Oyonder,5161.83
152,Voolith,9936.15
153,LiveZ,6619.28
154,Oodoo,6814.92
155,Eayo,1033.95
156,Dynava,596.5
157,Feednation,4334.63
