1,Twitterbridge,4048.93
2,Kazu,9790.22
3,Vimbo,9418.08
4,Cogilith,6546.87
5,Kimia,2852.63
6,Photobug,6181.77
7,Shuffletag,6674.94
8,Roodel,849.25
9,Yodoo,4016.11
10,Gabtune,9030.79
11,Wordtune,5272.88
12,Zoomzone,6374.87
13,Kwideo,4493.42
14,Voomm,5173.69
15,Meevee,9154.71
16,Thoughtsphere,4461.64
17,Eabox,9380.01
18,Wordtune,1492.23
19,Kamba,3662.56
20,Viva,545.52
21,Yombu,4491.8
22,Blogtags,9734.82
23,Riffwire,8479.12
24,Wordpedia,896.19
25,Dynabox,2632.9
26,Topiczoom,4040.18
27,Mydeo,8215.53
28,Jaloo,9451.03
29,Blogtags,220.19
30,Voonder,5435.07
31,Livetube,8684.29
32,Fadeo,130.3
33,Fivechat,988.36
34,DabZ,794.4
35,Eidel,4672.4
36,Eamia,4326.38
37,Quaxo,6994.8
38,Innotype,4948.82
39,Gigaclub,8168.39
40,Skalith,1355.33
41,Shufflester,5526.08
42,Muxo,1492.88
43,Thoughtbridge,947.06
44,Aibox,5240.05
45,Topiclounge,7467.15
46,Edgeify,8459.37
47,Leenti,6823.64
48,Devshare,9368.96
49,Gabcube,5979.26
50,Tagopia,3680.1
51,Wordware,8188.54
52,Eazzy,9396.76
53,Oyoyo,8048.16
54,Quire,5612.11
55,Voolia,5092.79
56,Topiclounge,6329.73
57,Jatri,1444.91
58,Skipstorm,2359.19
59,Blognation,8882.76
60,Leexo,514.6
61,Dynazzy,4511.55
62,Voomm,2131.96
63,Kwilith,5299.1
64,Janyx,2666.44
65,Pixope,1437.52
66,Youbridge,2792.89
67,Tavu,7505.02
68,Gabvine,2970.46
69,Devshare,7029.08
70,Thoughtmix,1553.69
71,Livefish,8517.0
72,Mydo,9626.73
73,Brainlounge,5390.84
74,Zooveo,9032.14
75,Voonix,6272.28
76,Browseblab,900.24
77,Blogtags,7864.99
78,Thoughtmix,1286.0
79,Realblab,6180.68
80,Gabspot,1893.58
81,Jabberbean,2314.15
82,Browsecat,9990.79
83,Twitterbridge,4118.72
84,Shufflester,1784.59
85,Quamba,9545.86
86,Thoughtbridge,3727.41
87,Linklinks,5685.03
88,Oodoo,565.21
89,Edgetag,8576.54
90,Topicblab,6785.91
91,Thoughtstorm,4751.6
92,Brainlounge,3896.6
93,Livetube,7599.12
94,Twitterbridge,9046.34
95,Gabvine,5948.36
96,Oyondu,1049.4
97,Tagchat,7585.9
98,Twitterbridge,2934.84
99,Katz,7533.58
100,Mycat,8193.03
101,Linklinks,3045.87
102,Linkbuzz,7089.59
103,Youbridge,157.41
104,Ntag,420.36
105,Yadel,8460.64
106,Tagchat,5392.12
107,Yotz,1579.78
108,Eamia,6155.71
109,Oyondu,2073.47
110,Voolia,8233.52
111,Edgewire,7798.93
112,Snaptags,1197.23
113,Zoomcast,1284.23
114,Innotype,3205.62
115,Lazz,3731.55
116,Yakijo,744.72
117,Jatri,2802.68
118,Wordtune,7332.33
119,Skippad,2804.13
120,Linkbuzz,6762.19
121,Rooxo,7598.95
122,Cogidoo,7279.09
123,Oyoyo,2924.41
124,Bubblemix,9052.54
125,Kamba,861.55
126,Oozz,6626.87
127,Topdrive,5451.71
128,Buzzster,4900.38
129,Skinte,739.9
130,Minyx,5640.88
131,Kare,942.08
132,Skiba,3537.41
133,JumpXS,1778.99
134,Blogspan,7864.22
135,Browsezoom,7791.09
136,Jayo,9681.63
137,Mycat,5151.56
138,Kayveo,5992.54
139,Kare,8130.53
140,Livepath,2372.43
141,Linkbridge,7080.01
142,Dabvine,6004.67
143,Dabjam,4946.26
144,Youspan,7672.23
145,Zoomcast,8462.69
146,Fivebridge,3976.21
147,Voonix,724.66
