1,Twitterbridge,9585.44
2,Kazu,2296.17
3,Vimbo,9183.01
4,Cogilith,4140.56
5,Kimia,5042.85
6,Photobug,405.71
7,Shuffletag,3204.8
8,Roodel,6473.26
9,Yodoo,7984.91
10,Gabtune,5047.71
11,Wordtune,9986.28
12,Zoomzone,9043.26
13,Kwideo,9298.43
14,Voomm,460.41
15,Meevee,7387.9
16,Thoughtsphere,8005.58
17,Eabox,7341.43
18,Wordtune,3540.95
19,Kamba,1813.28
20,Viva,5418.83
21,Yombu,1793.99
22,Blogtags,8458.22
23,Riffwire,8002.18
24,Wordpedia,9055.65
25,Dynabox,2168.92
26,Topiczoom,6921.38
27,Mydeo,3412.63
28,Jaloo,6567.69
29,Blogtags,734.92
30,Voonder,6565.4
31,Livetube,5939.9
32,Fadeo,8812.91
33,Fivechat,6180.35
34,DabZ,5900.64
35,Eidel,4797.65
36,Eamia,5055.31
37,Quaxo,4707.36
38,Innotype,5322.29
39,Gigaclub,9733.53
40,Skalith,285.09
41,Shufflester,1631.29
42,Muxo,5161.59
43,Thoughtbridge,553.91
44,Aibox,4501.24
45,Topiclounge,5268.18
46,Edgeify,1291.04
47,Leenti,7110.18
48,Devshare,5672.92
49,Gabcube,3124.21
50,Tagopia,4927.93
51,Wordware,1788.22
52,Eazzy,4403.7
53,Oyoyo,8470.17
54,Quire,3297.92
55,Voolia,5093.13
56,Topiclounge,8663.69
57,Jatri,9237.53
58,Skipstorm,9305.93
59,Blognation,5943.12
60,Leexo,9465.87
61,Dynazzy,4481.77
62,Voomm,2522.36
63,Kwilith,7523.26
64,Janyx,4579.77
65,Pixope,8345.83
66,Youbridge,6483.1
67,Tavu,8710.88
68,Gabvine,3105.91
69,Devshare,3496.85
70,Thoughtmix,7807.18
71,Livefish,8872.59
72,Mydo,589.77
73,Brainlounge,3227.42
74,Zooveo,5036.94
75,Voonix,8667.51
76,Browseblab,4042.09
77,Blogtags,981.13
78,Thoughtmix,5703.57
79,Realblab,6251.68
80,Gabspot,8942.96
81,Jabberbean,771.52
82,Browsecat,9699.23
83,Twitterbridge,499.51
84,Shufflester,2240.41
85,Quamba,3311.02
86,Thoughtbridge,2075.51
87,Linklinks,3236.79
88,Oodoo,563.49
89,Edgetag,4035.17
90,Topicblab,9530.75
91,Thoughtstorm,6336.01
92,Brainlounge,770.58
93,Livetube,9213.06
94,Twitterbridge,4904.36
95,Gabvine,5293.25
96,Oyondu,4092.84
97,Tagchat,7738.01
98,Twitterbridge,6033.39
99,Katz,4473.43
100,Mycat,8499.52
101,Linklinks,7244.77
102,Linkbuzz,4585.5
103,Youbridge,8792.39
104,Ntag,224.53
105,Yadel,6298.3
106,Tagchat,4183.68
107,Yotz,408.11
108,Eamia,3354.33
109,Oyondu,525.93
110,Voolia,6587.71
111,Edgewire,7919.49
112,Snaptags,8649.63
113,Zoomcast,9370.96
114,Innotype,3246.92
115,Lazz,4304.14
116,Yakijo,7158.76
117,Jatri,7088.96
118,Wordtune,9092.09
119,Skippad,1851.66
120,Linkbuzz,7371.26
121,Rooxo,2394.79
122,Cogidoo,757.35
123,Oyoyo,1683.77
124,Bubblemix,7560.17
125,Kamba,1161.42
126,Oozz,5263.25
127,Topdrive,6519.45
128,Buzzster,3719.42
129,Skinte,6454.97
130,Minyx,5087.9
131,Kare,8518.94
132,Skiba,8540.27
133,JumpXS,267.06
134,Blogspan,5010.58
135,Browsezoom,8491.66
136,Jayo,141.49
137,Mycat,3387.7
138,Kayveo,915.86
139,Kare,9727.56
140,Livepath,9561.81
141,Linkbridge,5666.76
142,Dabvine,686.41
143,Dabjam,1678.09
144,Youspan,5564.22
145,Zoomcast,9022.15
146,Fivebridge,1904.0
147,Voonix,8233.96
148,Yodoo,8207.2
149,Realcube,8059.02
150,Linkbridge,9947.4
151,Oyonder,2195.09
152,Voolith,708.23
153,LiveZ,9492.73
154,Oodoo,5206.86
155,Eayo,4015.68
156,Dynava,3447.08
157,Feednation,5607.23
158,Avamba,2260.88
159,Kwilith,1239.21
160,Aivee,4256.03
161,Janyx,7607.48
162,Mydo,4710.43
163,Edgeify,4995.76
164,Fivespan,8793.58
165,Browsebug,5955.03
166,Brainverse,1908.79
167,Latz,3959.15
168,Photobug,463.74
169,Trilia,9906.26
170,Realcube,5243.33
171,Linktype,9407.83
172,Agivu,909.54
173,Jabberstorm,8339.14
174,Npath,4169.67
175,Gigabox,9594.8
176,Oyondu,6728.9
177,Wikivu,8919.02
178,Feedbug,3673.64
179,Aimbu,7854.03
180,Feedmix,3282.23
181,Photobug,8360.43
182,Flashdog,6982.22
183,Devshare,4918.8
184,Thoughtbeat,7307.11
185,Topicware,6756.38
186,Gigaclub,3791.96
187,Midel,2526.53
188,Abatz,1677.61
189,Flipbug,834.95
190,Trunyx,8054.95
191,Yata,1551.63
192,Wordtune,5562.28
